clarity,cut,color,carat,x,price
SI1,Good,F,1.72,7.57,13499
VVS2,Very Good,G,1.51,7.2,13500
SI2,Very Good,I,2.0,8.04,13500
SI2,Very Good,H,2.0,8.44,13500
SI1,Fair,H,2.0,7.71,13502
VS2,Very Good,H,1.76,7.68,13503
VS2,Premium,F,1.5,7.37,13506
VS2,Premium,F,1.5,7.36,13506
VS2,Ideal,G,1.54,7.47,13508
SI2,Ideal,I,2.0,8.33,13512
VS1,Premium,E,1.5,7.42,13513
VS1,Good,G,1.51,7.25,13515
VS2,Very Good,G,1.5,7.4,13528
VVS2,Ideal,E,1.29,7.07,13530
VS2,Premium,F,1.52,7.61,13530
VS2,Ideal,H,2.0,8.11,13531
VS2,Ideal,G,1.51,7.33,13532
VVS1,Ideal,E,1.25,6.83,13536
VS2,Very Good,F,1.5,7.42,13537
VVS1,Ideal,F,1.22,6.88,13539
SI2,Premium,G,2.0,8.37,13540
VS2,Very Good,J,2.0,8.05,13542
VS2,Good,J,2.0,8.17,13542
VS2,Good,J,2.0,8.01,13542
VS2,Premium,J,2.0,8.09,13543
IF,Ideal,H,1.55,7.47,13544
VS2,Good,J,2.0,8.26,13550
VS2,Premium,J,2.0,8.06,13552
VVS2,Fair,G,1.5,7.18,13553
SI2,Premium,F,2.0,8.54,13553
VS2,Ideal,G,1.61,7.52,13553
SI2,Very Good,G,2.0,8.05,13554
SI2,Very Good,G,2.0,7.96,13554
SI1,Ideal,F,0.38,4.66,640
SI1,Ideal,E,0.3,4.29,640
SI1,Ideal,E,0.3,4.34,640
SI1,Ideal,E,0.3,4.33,640
VS1,Fair,E,0.3,4.47,640
VVS1,Premium,E,0.23,3.99,640
VVS2,Premium,D,0.23,4.03,640
SI2,Premium,E,0.4,4.74,640
VS1,Very Good,G,0.34,4.48,640
VS1,Very Good,F,0.3,4.39,640
VS2,Very Good,D,0.31,4.29,641
SI1,Very Good,F,0.36,4.64,641
VVS2,Ideal,G,0.27,4.12,641
VS2,Ideal,F,0.34,4.47,641
VS1,Ideal,J,0.4,4.77,641
SI1,Good,E,0.34,4.5,641
SI1,Good,E,0.38,4.6,641
SI2,Premium,I,0.38,4.61,641
SI1,Premium,F,0.3,4.37,641
SI1,Premium,F,0.3,4.29,641
SI1,Premium,F,0.3,4.28,641
SI1,Ideal,F,0.3,4.3,641
SI1,Good,F,0.3,4.33,641
SI1,Premium,F,0.3,4.33,641
SI1,Ideal,F,0.3,4.26,641
SI1,Very Good,F,0.3,4.27,641
SI1,Ideal,F,0.3,4.27,641
SI1,Very Good,F,0.3,4.22,641
SI1,Very Good,F,0.3,4.26,641
SI2,Premium,I,0.38,4.71,641
VS2,Very Good,E,1.63,7.49,13555
SI2,Premium,J,2.0,8.31,13556
SI1,Ideal,E,1.58,7.55,13557
SI2,Premium,J,2.0,8.63,13560
SI2,Premium,E,1.81,8.09,13561
SI2,Premium,I,2.0,8.7,13563
VS2,Very Good,J,2.0,8.06,13564
VS2,Premium,J,2.0,8.13,13572
SI2,Ideal,I,2.0,8.06,13574
SI2,Premium,I,2.0,8.31,13574
VS2,Premium,G,1.62,7.49,13578
SI2,Very Good,J,2.0,8.29,13579
SI1,Premium,D,1.61,7.56,13582
VS1,Very Good,I,1.83,7.85,13587
SI2,Fair,H,2.0,7.77,13587
SI1,Good,I,2.0,7.94,13587
SI2,Fair,H,2.0,8.21,13587
VVS2,Ideal,D,1.06,6.49,13588
VVS2,Ideal,D,1.06,6.51,13588
SI1,Ideal,D,1.51,7.35,13588
VVS1,Ideal,F,1.16,6.76,13595
VVS1,Ideal,E,1.21,6.8,13595
VS2,Very Good,J,2.0,7.97,13596
VS1,Good,G,1.5,7.12,13596
VS1,Very Good,G,1.5,7.38,13596
VVS1,Ideal,E,1.2,6.83,13597
SI2,Very Good,J,2.0,8.6,13597
SI2,Premium,G,2.0,8.19,13598
VVS2,Premium,E,1.36,7.12,13598
VS2,Premium,H,2.0,8.02,13599
VS2,Premium,J,2.0,8.14,13600
SI1,Good,D,1.5,7.32,13603
VS1,Ideal,G,1.7,7.59,13605
VS2,Premium,G,1.52,7.39,13606
VS2,Very Good,I,1.88,7.79,13607
VS1,Premium,G,1.54,7.34,13609
VS2,Very Good,J,2.0,7.99,13609
VS2,Premium,H,1.72,7.72,13609
SI2,Premium,F,2.0,8.26,13610
SI2,Ideal,H,2.0,8.4,13615
VS2,Premium,J,2.0,8.1,13619
SI2,Good,G,2.0,8.17,13621
SI1,Very Good,J,2.0,8.18,13622
SI1,Very Good,F,1.72,7.62,13622
SI1,Good,F,1.72,7.56,13622
SI1,Fair,F,1.72,7.5,13622
VS2,Very Good,E,1.51,7.26,13623
VVS2,Ideal,F,1.25,6.9,13623
VS1,Very Good,G,1.51,7.26,13624
VS2,Premium,H,1.76,7.72,13626
VS2,Very Good,D,1.5,7.24,13629
VVS2,Ideal,H,1.53,7.32,13629
VVS2,Very Good,D,1.21,6.76,13630
SI1,Very Good,D,1.59,7.43,13631
VS2,Ideal,H,1.7,7.63,13632
VS1,Premium,G,1.51,7.28,13638
SI2,Premium,J,2.0,8.33,13642
SI2,Premium,I,2.0,8.18,13642
VS2,Ideal,I,1.69,7.74,13645
VS2,Ideal,F,1.51,7.31,13646
VS2,Good,E,1.5,7.18,13653
VVS2,Ideal,D,1.23,6.87,13653
VS2,Ideal,F,1.5,7.43,13653
SI1,Good,J,2.0,8.56,13654
SI2,Very Good,H,2.0,8.09,13655
SI1,Very Good,F,1.78,7.89,13659
VVS2,Ideal,I,1.71,7.62,13660
VVS2,Ideal,E,1.21,6.8,13661
VS1,Ideal,H,1.55,7.37,13665
SI1,Premium,G,1.71,7.79,13666
VS2,Premium,J,2.0,8.15,13667
SI2,Very Good,I,2.0,8.18,13669
IF,Ideal,F,1.26,6.94,13671
VS2,Premium,J,2.0,8.16,13675
SI1,Ideal,G,2.0,8.11,13675
VS2,Premium,J,2.0,8.11,13675
SI2,Premium,E,2.0,8.18,13677
VS2,Premium,E,1.63,7.57,13678
VS2,Premium,F,1.5,7.21,13680
VS2,Ideal,H,1.7,7.61,13681
VS1,Good,G,1.51,7.24,13686
VS1,Very Good,G,1.51,7.23,13686
VS2,Premium,J,2.0,8.06,13687
VS2,Very Good,I,1.77,7.88,13691
SI1,Very Good,I,2.0,7.98,13691
VS2,Very Good,J,2.0,8.28,13693
SI2,Premium,I,2.0,8.23,13701
VS2,Fair,J,2.0,8.8,13701
VS2,Premium,G,1.62,7.54,13702
SI2,Premium,J,2.0,8.42,13703
SI2,Ideal,J,2.0,8.33,13703
VS2,Very Good,E,1.5,7.29,13710
SI2,Premium,G,2.0,8.63,13711
VS1,Premium,I,1.83,7.91,13711
VS2,Ideal,G,1.57,7.48,13713
SI1,Ideal,D,1.53,7.48,13714
SI2,Premium,I,2.0,8.45,13719
VS1,Premium,G,1.5,7.44,13720
VS1,Premium,G,1.5,7.41,13720
VS1,Good,G,1.5,7.21,13720
VS1,Premium,G,1.5,7.36,13720
SI2,Fair,G,2.0,7.8,13721
SI1,Ideal,G,1.56,7.51,13724
VVS2,Very Good,E,1.3,7.05,13725
SI2,Ideal,J,2.0,8.4,13726
VS2,Very Good,F,1.5,7.21,13728
VS1,Premium,D,1.4,7.17,13730
SI1,Premium,J,2.0,8.23,13731
VS2,Very Good,J,2.0,8.24,13732
VS1,Premium,G,1.54,7.37,13733
VS2,Premium,J,2.0,8.02,13734
VS2,Very Good,F,1.54,7.43,13735
VS1,Premium,G,1.5,7.32,13736
VS2,Premium,F,1.7,7.54,13737
SI1,Premium,G,1.7,7.54,13737
VS2,Premium,J,2.0,8.15,13744
VS2,Fair,J,2.0,7.82,13744
SI1,Premium,J,2.0,8.24,13746
VS2,Ideal,G,1.51,7.39,13752
VS2,Premium,I,2.0,8.38,13753
SI1,Premium,I,2.0,8.26,13755
VS2,Ideal,H,1.7,7.67,13756
VS2,Very Good,E,1.51,7.24,13757
VS2,Premium,E,1.51,7.33,13757
VS2,Very Good,E,1.51,7.28,13757
SI2,Premium,F,2.0,8.22,13760
VS2,Ideal,G,1.54,7.55,13761
VS2,Ideal,H,1.74,7.79,13761
SI1,Fair,I,2.0,7.8,13764
SI1,Fair,H,2.0,8.17,13764
SI1,Premium,F,1.7,7.63,13766
SI1,Premium,G,2.0,8.19,13767
VS2,Premium,G,1.52,7.26,13768
VS2,Ideal,G,1.52,7.39,13768
VS2,Ideal,I,2.0,8.35,13769
VS2,Ideal,F,1.51,7.35,13771
VS2,Premium,F,1.51,7.35,13771
VS1,Ideal,G,1.52,7.48,13777
SI2,Ideal,I,2.0,8.12,13777
SI1,Premium,H,1.84,7.98,13779
SI2,Very Good,J,2.0,8.37,13782
SI1,Very Good,J,2.0,8.51,13782
SI2,Good,I,2.0,8.66,13784
SI2,Premium,E,2.0,8.24,13786
SI2,Premium,E,2.0,8.45,13786
SI1,Premium,H,2.0,8.17,13786
VS2,Ideal,G,1.56,7.41,13787
SI2,Premium,H,2.0,8.13,13790
SI2,Very Good,H,2.0,8.1,13790
SI2,Very Good,H,2.0,8.2,13790
VS2,Ideal,G,1.54,7.43,13794
SI2,Ideal,I,2.0,8.06,13796
SI2,Very Good,H,2.0,8.3,13797
VS2,Very Good,D,1.52,7.23,13799
VS2,Premium,J,2.0,8.2,13800
VVS2,Ideal,D,1.24,6.89,13803
SI2,Ideal,I,2.0,8.19,13807
VS2,Ideal,G,1.52,7.3,13809
VS1,Very Good,G,1.51,7.33,13811
SI2,Premium,D,2.0,8.31,13811
VS1,Ideal,G,1.51,7.29,13811
VS1,Very Good,G,1.51,7.3,13811
VS1,Premium,G,1.51,7.27,13811
SI1,Very Good,J,2.0,8.21,13812
VS2,Premium,J,2.0,8.08,13812
VS1,Premium,I,1.82,7.8,13813
VS1,Ideal,G,1.51,7.36,13818
VS2,Very Good,F,1.71,7.51,13818
VS2,Good,F,1.51,7.18,13819
VS1,Ideal,G,1.5,7.37,13820
SI2,Premium,I,2.0,8.09,13820
VS1,Ideal,H,1.7,7.61,13823
VVS2,Ideal,F,1.27,6.98,13823
VVS1,Premium,E,1.22,6.87,13824
VS2,Very Good,J,2.0,8.04,13825
SI2,Fair,F,2.0,8.11,13825
SI2,Premium,J,2.0,8.37,13827
VVS2,Premium,G,1.51,7.3,13828
VS2,Ideal,G,1.51,7.35,13828
VS2,Premium,G,1.51,7.42,13828
SI2,Premium,H,2.0,8.65,13831
SI2,Premium,I,2.0,8.1,13833
VS1,Ideal,H,1.59,7.54,13839
VS2,Ideal,I,2.0,8.22,13844
SI1,Premium,H,2.0,8.27,13844
VS2,Good,E,1.5,7.21,13846
VS1,Ideal,G,1.54,7.35,13846
SI2,Fair,H,2.0,8.49,13846
SI1,Very Good,I,2.0,8.12,13849
SI2,Good,H,2.0,7.99,13849
SI2,Premium,H,2.0,8.03,13850
VS2,Ideal,F,1.6,7.65,13853
VS2,Good,F,1.5,7.27,13853
VS2,Fair,F,1.5,7.15,13853
VS2,Premium,F,1.5,7.42,13853
SI2,Very Good,D,2.0,8.02,13858
SI1,Premium,J,2.0,8.23,13864
SI2,Very Good,I,2.0,8.08,13865
SI2,Premium,D,1.76,7.9,13867
SI1,Very Good,D,1.58,7.37,13869
SI2,Premium,H,2.0,8.51,13872
SI1,Ideal,F,1.69,7.62,13872
VS2,Premium,D,1.43,7.19,13873
VS2,Ideal,H,1.61,7.48,13873
SI2,Ideal,I,2.0,8.16,13879
VS2,Ideal,J,2.0,8.15,13880
VS1,Ideal,H,1.69,7.72,13882
SI2,Premium,E,2.0,8.22,13884
SI2,Premium,H,2.0,8.45,13885
VS1,Ideal,H,1.67,7.57,13887
VS2,Very Good,E,1.5,7.31,13892
SI2,Very Good,I,2.0,8.16,13892
VS2,Good,E,1.5,7.2,13899
VS1,Ideal,G,1.52,7.5,13903
VS1,Good,G,1.52,7.22,13903
VS1,Very Good,H,1.71,7.64,13904
SI1,Premium,H,1.84,8.01,13905
SI2,Ideal,G,2.0,8.44,13907
SI2,Premium,G,2.0,8.18,13908
VS1,Ideal,I,1.79,7.86,13908
VS2,Ideal,G,1.55,7.45,13912
SI2,Premium,I,2.0,8.18,13912
VS2,Ideal,F,1.58,7.52,13917
SI2,Good,H,2.0,8.21,13919
SI2,Premium,G,1.9,7.93,13919
SI1,Premium,H,2.0,8.6,13919
VS2,Premium,F,1.52,7.46,13919
SI2,Ideal,I,2.0,8.07,13921
SI2,Very Good,H,2.0,8.35,13923
VS1,Ideal,G,1.53,7.49,13926
SI1,Good,H,2.0,8.31,13929
VVS2,Ideal,D,1.24,6.94,13929
SI1,Premium,J,2.0,8.15,13930
SI2,Premium,J,2.0,8.4,13931
SI2,Ideal,I,2.0,8.27,13933
SI1,Premium,J,2.0,8.25,13938
VS1,Premium,I,1.82,7.83,13939
SI2,Very Good,G,2.0,8.08,13940
VS2,Premium,G,1.6,7.55,13942
VS2,Very Good,F,1.51,7.35,13945
VS2,Premium,F,1.51,7.37,13945
VS2,Premium,F,1.51,7.33,13945
VS2,Premium,F,1.51,7.31,13945
VS2,Very Good,J,2.0,8.14,13948
VS1,Ideal,H,1.7,7.69,13949
VS1,Ideal,H,1.58,7.55,13950
VS2,Premium,G,1.71,7.79,13951
IF,Very Good,F,1.25,6.96,13953
SI2,Good,I,2.0,8.02,13956
VS2,Very Good,E,1.5,7.38,13963
VS1,Very Good,G,1.58,7.34,13963
VVS2,Ideal,D,1.21,6.86,13965
VVS1,Ideal,D,1.13,6.74,13968
SI1,Very Good,E,1.71,7.58,13970
SI1,Good,I,2.0,7.95,13976
SI1,Good,G,2.0,8.26,13978
SI1,Premium,H,2.0,8.39,13983
SI1,Premium,H,2.0,8.04,13986
VS2,Ideal,E,1.51,7.55,13986
SI2,Premium,G,2.0,8.1,13986
SI2,Premium,I,2.0,8.11,13991
SI2,Premium,I,2.0,8.05,13991
SI1,Premium,H,2.0,8.14,13993
SI1,Good,I,2.0,8.09,13993
VVS1,Ideal,E,1.08,6.57,13994
VS1,Ideal,G,1.53,7.36,13994
VS1,Ideal,G,1.51,7.38,13995
SI1,Premium,D,1.58,7.41,13995
SI1,Very Good,J,2.0,8.13,13996
SI1,Premium,J,2.0,8.27,13996
IF,Good,G,1.5,7.39,13998
VS1,Ideal,H,1.67,7.6,14014
VS2,Ideal,H,1.71,7.64,14017
SI1,Ideal,E,1.63,7.66,14022
SI2,Premium,G,2.0,8.37,14024
VS2,Good,E,1.5,7.24,14026
SI2,Ideal,I,2.0,8.08,14027
SI2,Good,I,2.0,8.31,14027
VS1,Very Good,G,1.51,7.41,14028
VS1,Ideal,H,1.59,7.49,14031
SI2,Premium,H,2.0,8.35,14032
VVS1,Ideal,E,1.08,6.6,14032
VS2,Ideal,H,1.75,7.66,14033
VVS2,Ideal,D,1.2,6.8,14033
SI1,Ideal,J,2.0,8.17,14037
VS2,Ideal,F,1.52,7.37,14038
VS2,Ideal,G,1.55,7.48,14039
SI2,Ideal,H,2.0,8.09,14040
SI2,Premium,H,2.0,8.4,14042
VS2,Good,H,2.0,8.27,14042
VS2,Ideal,F,1.58,7.58,14044
SI2,Premium,I,2.0,8.24,14047
SI1,Very Good,I,2.0,7.9,14057
VS2,Premium,H,1.7,7.63,14058
SI2,Ideal,I,2.0,8.22,14061
VS2,Very Good,J,2.0,8.27,14065
VVS2,Ideal,I,1.76,7.84,14065
VS2,Very Good,F,1.52,7.3,14066
SI2,Premium,F,2.0,8.14,14067
SI1,Good,F,0.3,4.45,641
VVS2,Very Good,F,0.28,4.22,642
VVS2,Very Good,F,0.28,4.26,642
VVS2,Very Good,E,0.28,4.27,642
VVS2,Very Good,E,0.28,4.2,642
VVS2,Very Good,E,0.28,4.28,642
VVS2,Very Good,E,0.28,4.26,642
VVS2,Very Good,D,0.28,4.18,642
VVS1,Very Good,G,0.31,4.4,642
VVS1,Very Good,G,0.31,4.36,642
VVS1,Very Good,F,0.28,4.13,642
VVS1,Very Good,F,0.28,4.24,642
VVS1,Very Good,F,0.28,4.19,642
VVS1,Very Good,E,0.28,4.16,642
VVS1,Very Good,E,0.28,4.3,642
VVS1,Very Good,D,0.28,4.23,642
VVS1,Very Good,D,0.28,4.23,642
VS2,Very Good,F,0.32,4.48,642
VVS2,Ideal,F,0.28,4.22,642
VVS2,Ideal,F,0.28,4.22,642
VVS2,Ideal,F,0.28,4.2,642
VVS2,Ideal,F,0.28,4.18,642
VVS2,Ideal,F,0.28,4.21,642
VS2,Ideal,J,0.39,4.71,642
VS2,Ideal,E,0.31,4.39,642
VS2,Ideal,E,0.31,4.39,642
VS2,Ideal,E,0.31,4.38,642
VS2,Ideal,E,0.31,4.35,642
VS2,Ideal,E,0.31,4.32,642
VS2,Ideal,E,0.31,4.33,642
VS1,Ideal,G,1.5,7.25,14067
VVS1,Premium,F,1.3,7.11,14068
VS2,Premium,F,1.5,7.31,14071
SI2,Very Good,I,2.0,8.1,14071
VS2,Premium,F,1.5,7.34,14071
VS2,Premium,F,1.5,7.33,14071
VS2,Ideal,F,1.5,7.41,14071
SI2,Very Good,G,2.0,7.86,14074
SI2,Fair,H,2.0,8.33,14080
VS2,Ideal,J,2.0,8.26,14083
SI2,Good,I,2.0,8.1,14084
VS2,Ideal,F,1.5,7.28,14092
SI1,Premium,I,2.0,8.33,14095
IF,Very Good,F,1.26,7.04,14095
SI2,Ideal,I,2.0,8.1,14103
VS2,Ideal,G,1.54,7.47,14103
VS1,Premium,G,1.5,7.32,14105
VS1,Premium,G,1.5,7.25,14105
VVS2,Premium,G,1.52,7.4,14105
VS2,Ideal,G,1.55,7.44,14106
SI1,Premium,E,1.64,7.64,14107
SI2,Premium,G,2.0,8.38,14108
VS2,Ideal,J,2.0,8.16,14111
VS2,Very Good,D,1.51,7.29,14112
VS2,Very Good,J,2.0,8.05,14119
SI2,Ideal,I,2.0,8.1,14120
SI1,Very Good,J,2.0,8.01,14125
SI1,Premium,H,2.0,8.04,14126
SI1,Premium,G,1.79,7.88,14127
SI1,Premium,J,2.0,8.33,14129
SI1,Ideal,J,2.0,8.11,14130
VS1,Very Good,H,1.7,7.47,14137
SI2,Ideal,I,2.0,8.34,14138
VS1,Premium,G,1.56,7.49,14139
VVS2,Good,H,1.7,7.52,14146
SI2,Ideal,H,2.0,8.57,14146
SI1,Good,F,1.51,7.35,14148
SI2,Very Good,H,2.0,8.02,14150
SI1,Ideal,D,1.67,7.57,14154
VS1,Premium,G,1.51,7.45,14156
VVS2,Premium,G,1.5,7.28,14157
VS2,Very Good,F,1.51,7.27,14165
VS2,Very Good,F,1.51,7.32,14165
VS2,Premium,F,1.51,7.23,14165
VS2,Very Good,F,1.51,7.21,14165
VS2,Very Good,F,1.51,7.22,14165
SI2,Ideal,H,2.0,8.09,14167
VS2,Premium,E,1.51,7.31,14171
VS1,Ideal,G,1.55,7.37,14174
VS1,Very Good,I,1.81,7.85,14177
VS2,Premium,E,1.5,7.27,14179
VS1,Premium,G,1.57,7.6,14180
VS2,Ideal,H,2.0,8.01,14182
SI2,Premium,H,2.0,8.11,14184
VS2,Ideal,F,1.55,7.35,14185
SI1,Premium,I,2.0,8.58,14185
VS2,Premium,F,1.54,7.33,14188
SI1,Premium,E,1.71,7.61,14190
VS2,Very Good,G,1.68,7.51,14192
VVS1,Premium,E,1.2,6.95,14192
SI2,Fair,G,2.0,8.36,14194
VVS1,Premium,F,1.3,7.11,14196
VS2,Ideal,F,1.5,7.31,14199
VS2,Ideal,F,1.5,7.43,14199
VS2,Premium,F,1.5,7.37,14199
SI2,Premium,I,2.0,8.28,14199
VS1,Fair,H,2.0,7.79,14199
VS2,Premium,F,1.5,7.36,14199
VS2,Premium,F,1.5,7.36,14199
VS2,Premium,G,1.64,7.49,14201
VS2,Very Good,D,1.51,7.24,14205
SI2,Fair,G,2.0,7.75,14208
SI2,Premium,I,2.0,8.13,14208
SI2,Good,I,2.0,8.51,14209
SI2,Premium,I,2.0,8.21,14211
VS1,Premium,G,1.53,7.4,14214
SI2,Ideal,H,2.0,8.4,14215
VS2,Very Good,F,1.52,7.23,14217
SI1,Good,J,2.0,8.28,14220
SI1,Ideal,F,1.55,7.47,14220
SI2,Premium,G,2.0,9.285,14220
VS1,Premium,J,2.0,8.08,14224
SI1,Premium,D,1.66,7.55,14224
VS2,Very Good,J,2.0,8.21,14229
VVS2,Ideal,G,1.4,7.18,14231
VS1,Premium,G,1.5,7.3,14234
VS1,Premium,G,1.5,7.36,14234
VVS2,Very Good,D,1.36,7.06,14236
SI1,Premium,E,1.64,7.72,14236
VS2,Ideal,G,1.56,7.48,14237
VS1,Premium,I,2.0,8.18,14238
SI2,Very Good,I,2.0,8.11,14239
SI1,Premium,I,2.0,8.14,14240
VS2,Premium,F,1.69,7.79,14242
VS2,Ideal,F,1.5,7.35,14242
VS2,Very Good,F,1.5,7.33,14242
VVS2,Ideal,I,1.85,7.91,14245
VS2,Ideal,F,1.51,7.38,14247
VS2,Premium,F,1.51,7.41,14247
SI2,Good,H,2.0,8.37,14249
SI2,Good,G,2.0,8.87,14251
VS2,Very Good,E,1.5,7.32,14256
VS2,Very Good,E,1.5,7.27,14256
SI1,Premium,J,2.0,8.36,14258
VS1,Ideal,H,1.7,7.57,14266
VS2,Good,I,2.0,8.18,14266
SI2,Ideal,I,2.0,8.4,14267
VS1,Premium,G,1.56,7.53,14268
VVS2,Very Good,H,1.7,7.61,14275
SI2,Ideal,I,2.0,8.34,14277
SI2,Ideal,F,2.0,8.27,14277
VS1,Ideal,G,1.54,7.45,14278
SI2,Premium,F,2.0,8.08,14279
VS2,Ideal,F,1.5,7.45,14281
VS2,Very Good,E,1.53,7.49,14282
VS2,Ideal,G,1.57,7.42,14283
SI2,Good,I,2.0,8.23,14285
VS2,Ideal,H,1.71,7.68,14292
VS1,Premium,G,1.52,7.37,14293
VS2,Premium,F,1.51,7.37,14294
VS2,Ideal,F,1.51,7.32,14294
VS2,Premium,F,1.51,7.35,14294
VS2,Premium,F,1.51,7.36,14294
VS2,Premium,F,1.51,7.33,14294
SI1,Very Good,D,1.52,7.4,14295
SI2,Very Good,I,2.0,8.12,14298
SI2,Premium,H,2.0,8.35,14299
VVS2,Ideal,E,1.26,7.0,14300
IF,Ideal,F,1.2,6.84,14300
VS2,Premium,E,1.51,7.36,14300
SI1,Premium,F,1.72,7.67,14300
VVS1,Ideal,H,1.5,7.34,14304
VS2,Very Good,F,1.58,7.5,14308
SI1,Very Good,H,1.87,7.79,14308
SI2,Ideal,E,2.0,8.11,14308
SI1,Premium,E,1.71,7.67,14319
SI1,Premium,H,2.0,8.07,14319
SI2,Ideal,I,2.0,8.22,14321
VS2,Ideal,J,2.0,8.08,14323
SI1,Premium,J,2.0,8.41,14328
VS2,Premium,G,1.64,7.52,14330
VS2,Premium,J,2.0,8.08,14330
VS2,Premium,F,1.51,7.31,14334
VS2,Very Good,E,1.51,7.3,14338
SI2,Very Good,H,2.0,8.02,14340
SI2,Very Good,H,2.0,8.84,14341
VS1,Ideal,G,1.61,7.58,14341
SI2,Premium,I,2.0,8.25,14341
VS1,Premium,G,1.53,7.43,14344
SI1,Ideal,H,2.0,8.4,14348
SI2,Premium,I,2.0,8.07,14350
SI1,Good,J,2.0,8.35,14350
SI2,Premium,I,2.0,8.7,14351
VS2,Premium,F,1.5,7.37,14352
SI1,Premium,D,1.66,7.6,14354
VS1,Very Good,H,1.75,7.63,14359
SI2,Ideal,G,2.0,8.18,14359
VS2,Premium,J,2.0,8.27,14359
VVS1,Very Good,G,1.5,7.25,14361
SI1,Premium,I,2.0,8.42,14362
SI2,Premium,H,2.0,8.11,14364
SI2,Ideal,H,2.0,8.04,14364
VS2,Very Good,D,1.5,7.17,14368
VS2,Premium,F,1.5,7.44,14372
VS2,Premium,F,1.5,7.36,14372
VS2,Ideal,F,1.5,7.44,14372
VS1,Premium,G,1.51,7.45,14375
VS1,Premium,G,1.51,7.19,14375
VS1,Ideal,G,1.51,7.38,14375
VVS2,Ideal,I,1.85,7.91,14375
VS2,Very Good,G,1.6,7.55,14383
SI1,Very Good,H,1.86,7.77,14383
SI1,Ideal,H,2.0,8.34,14383
VS1,Very Good,G,1.55,7.46,14386
VS1,Ideal,F,1.62,7.58,14386
VS2,Premium,E,1.5,7.31,14386
VS2,Premium,E,1.5,7.41,14386
VS2,Premium,E,1.5,7.53,14386
SI2,Ideal,I,2.0,8.24,14388
VS2,Premium,F,1.52,7.52,14388
VS2,Premium,I,2.0,8.28,14394
VVS2,Ideal,I,1.75,7.72,14394
SI1,Good,H,2.0,8.57,14395
VS1,Premium,J,2.0,8.64,14399
VS2,Very Good,F,1.62,7.54,14400
VS1,Fair,J,2.0,7.76,14402
VS2,Very Good,J,2.0,7.95,14403
VS1,Very Good,G,1.63,7.43,14404
SI2,Premium,D,2.0,8.06,14406
VVS1,Ideal,E,1.12,6.7,14407
SI2,Ideal,H,2.0,8.34,14408
SI2,Premium,F,1.97,8.05,14410
VS1,Premium,J,2.0,8.19,14411
VS2,Very Good,F,1.52,7.29,14412
VVS2,Ideal,E,1.22,6.85,14414
VS1,Premium,H,1.72,7.86,14414
VS2,Ideal,F,1.51,7.29,14414
VS2,Very Good,D,1.51,7.29,14416
SI2,Ideal,I,2.0,8.31,14416
SI2,Ideal,G,2.0,8.75,14421
VS1,Premium,G,1.52,7.38,14424
VS1,Premium,G,1.52,7.4,14424
SI2,Good,H,2.0,7.95,14426
SI2,Very Good,H,2.0,8.03,14426
SI1,Good,D,1.71,7.51,14426
SI1,Ideal,D,1.52,7.46,14426
SI2,Premium,I,2.0,8.11,14428
SI2,Ideal,I,2.0,8.2,14428
VVS2,Ideal,E,1.26,7.0,14429
VVS2,Ideal,E,1.43,7.25,14429
SI1,Fair,H,2.0,7.86,14430
IF,Ideal,F,1.2,6.84,14430
VS1,Very Good,G,1.54,7.28,14433
VS1,Premium,G,1.54,7.54,14438
SI2,Premium,I,2.0,8.05,14444
VS1,Good,G,1.7,7.53,14445
VS1,Premium,G,1.62,7.62,14447
VS1,Premium,G,1.58,7.46,14451
SI2,Good,I,2.0,8.17,14452
SI2,Ideal,I,2.0,8.26,14452
SI1,Premium,H,2.0,8.39,14452
VS2,Premium,E,1.58,7.53,14453
VS2,Ideal,G,1.65,7.65,14456
SI2,Premium,H,2.0,8.39,14462
VS2,Premium,F,1.51,7.39,14465
VS2,Ideal,G,1.6,7.5,14474
SI1,Premium,H,2.0,8.2,14476
SI2,Very Good,I,2.0,8.02,14477
SI1,Good,E,1.73,7.54,14479
VS1,Very Good,F,1.51,7.46,14481
VS2,Ideal,E,1.51,7.31,14482
VS1,Ideal,G,1.52,7.4,14482
VS2,Premium,E,1.51,7.55,14482
VS2,Very Good,E,1.51,7.3,14482
VS2,Ideal,G,1.51,7.38,14482
VS2,Ideal,G,1.51,7.42,14482
VS2,Ideal,E,1.51,7.37,14482
VS2,Premium,F,1.53,7.62,14483
VS2,Premium,F,1.5,7.47,14486
SI1,Premium,I,2.0,8.32,14488
VS2,Very Good,I,1.94,8.04,14489
SI1,Premium,H,2.0,8.28,14490
IF,Ideal,D,1.04,6.49,14494
SI1,Ideal,F,1.58,7.52,14495
SI2,Very Good,H,2.0,8.07,14498
VVS1,Ideal,D,1.0,6.47,14498
SI2,Ideal,J,2.0,8.36,14500
SI2,Ideal,J,2.0,8.56,14502
SI1,Premium,F,2.0,8.21,14502
SI1,Premium,H,2.0,8.06,14502
SI2,Premium,E,2.0,8.01,14502
SI1,Ideal,J,2.0,8.17,14503
SI2,Ideal,I,2.0,8.09,14505
VS1,Premium,G,1.51,7.48,14507
VS1,Ideal,G,1.51,7.48,14507
VS1,Premium,G,1.51,7.28,14507
SI2,Ideal,I,2.0,8.43,14519
VVS1,Ideal,E,1.13,6.72,14525
SI2,Very Good,I,2.0,8.14,14527
